"chr","start","end","width"
"7","100586130","100589401","     3272"
"7","100604207","100620415","    16209"
"7","100642780","100643096","      317"
"7","100656449","100679506","    23058"
"7","100694251","100802564","   108314"
"7","100827524","100837313","     9790"
"7","100852638","100888720","    36083"
"7","100889716","100889993","      278"
"7","100896975","100906290","     9316"
"7","100906573","100963827","    57255"
"7","100968125","101014318","    46194"
"7","101017666","101162508","   144843"
"7","101165570","101170495","     4926"
"7","101180294","101195006","    14713"
"7","101201039","101201808","      770"
"7","101203527","101203613","       87"
"7","101204496","101205976","     1481"
"7","101218421","101232091","    13671"
"7","101238821","101239457","      637"
"7","101252317","101269937","    17621"
"7","101270042","101287481","    17440"
"7","101289772","101310913","    21142"
"7","101321824","101388867","    67044"
"7","101389081","101562778","   173698"
"7","101569007","101613329","    44323"
"7","101629297","101822246","   192950"
"7","101824730","102153354","   328625"
"7","102154464","102161119","     6656"
"7","102161338","102186818","    25481"
"7","102187040","102188598","     1559"
"7","102188829","102194075","     5247"
"7","102194165","102264705","    70541"
"7","102264980","102327255","    62276"
"7","102329531","102345745","    16215"
"7","102356445","102380464","    24020"
"7","102382738","102405741","    23004"
"7","102405856","102426817","    20962"
"7","102434781","102456237","    21457"
"7","102464864","102473127","     8264"
"7","102478923","102479975","     1053"
"7","102517778","102537917","    20140"
"7","102679296","102681835","     2540"
"7","102690470","102699227","     8758"
"7","102748696","102813229","    64534"
"7","103074840","103088663","    13824"
"7","103089611","103099775","    10165"
"7","103149561","103152006","     2446"
"7","103152326","103161946","     9621"
"7","103162661","103175132","    12472"
"7","103280411","103312288","    31878"
"7","103344831","103352729","     7899"
"7","103446208","103471380","    25173"
"7","103989659","104126340","   136682"
"7","104208048","104738596","   530549"
"7","104804108","104894627","    90520"
"7","104926646","104950314","    23669"
"7","105013069","105013280","      212"
"7","105014322","105102837","    88516"
"7","105105484","105110703","     5220"
"7","105399309","105439660","    40352"
"7","105522272","105565119","    42848"
"7","105600876","105604771","     3896"
"7","105876600","106090504","   213905"
"7","106112577","106248297","   135721"
"7","106285967","106372250","    86284"
"7","106770208","106781599","    11392"
"7","106781716","107066590","   284875"
"7","107133734","107192558","    58825"
"7","107193301","107201371","     8071"
"7","107564262","107579556","    15295"
"7","107580058","107642764","    62707"
"7","107643024","107650259","     7236"
"7","107662205","107739998","    77794"
"7","107744582","107765466","    20885"
"7","107803234","107923798","   120565"
"7","108003214","108023547","    20334"
"7","108130362","108147622","    17261"
"7","108456718","108470416","    13699"
"7","108569751","108720607","   150857"
"7","108721602","108883974","   162373"
"7","108884588","108900104","    15517"
"7","108905227","108994030","    88804"
"7","108995030","109322319","   327290"
"7","109326316","109521980","   195665"
"7","109597167","109959217","   362051"
"7","109960185","109998433","    38249"
"7","109999625","110108030","   108406"
"7","110534758","110662643","   127886"
"7","111562518","111726109","   163592"
"7","112206408","112328188","   121781"
"7","112409624","112446085","    36462"
"7","112446376","112735165","   288790"
"7","112738694","112762376","    23683"
"7","112790424","112819146","    28723"
"7","112939876","112953281","    13406"
"7","112995697","113075123","    79427"
"7","113077182","113078330","     1149"
"7","113087779","113116717","    28939"
"7","113118561","113486406","   367846"
"7","113494871","113876776","   381906"
"7","114075921","114297113","   221193"
"7","114297430","114414243","   116814"
"7","114419876","114613786","   193911"
"7","114613907","115061536","   447630"
"7","115231356","115581314","   349959"
"7","115581443","115647460","    66018"
"7","115676330","115679344","     3015"
"7","115682619","115833272","   150654"
"7","115833374","115935147","   101774"
"7","116159897","116209233","    49337"
"7","116211512","116237928","    26417"
"7","116499466","116542717","    43252"
"7","116551970","116563593","    11624"
"7","116663830","116873453","   209624"
"7","116876377","116909876","    33500"
"7","116909965","116944285","    34321"
"7","116944415","116952445","     8031"
"7","116954335","116965845","    11511"
"7","116967473","116972164","     4692"
"7","116972912","117072071","    99160"
"7","117146481","117187547","    41067"
"7","117187741","117262917","    75177"
"7","117264889","117275450","    10562"
"7","117323153","117332760","     9608"
"7","117350097","117363221","    13125"
"7","117428124","117439981","    11858"
"7","117440781","117560732","   119952"
"7","117564677","117586206","    21530"
"7","117586417","117604790","    18374"
"7","117647416","117710650","    63235"
"7","117874140","117998857","   124718"
"7","118004046","118880102","   876057"
"7","118881289","118950385","    69097"
"7","118951260","119178176","   226917"
"7","119179150","119495023","   315874"
"7","119907398","120005975","    98578"
"7","120006102","120141015","   134914"
"7","120227214","120746737","   519524"
"7","120752515","120787319","    34805"
"7","120858403","120981425","   123023"
"7","120981554","121083699","   102146"
"7","121083814","121194947","   111134"
"7","121195058","121304656","   109599"
"7","121309843","121348877","    39035"
"7","121396365","121440833","    44469"
"7","121441262","121450947","     9686"
"7","121511195","121643333","   132139"
"7","121686364","121842367","   156004"
"7","121845132","122064582","   219451"
"7","122144309","122301302","   156994"
"7","122310692","122318410","     7719"
"7","122886760","122994703","   107944"
"7","122995701","123069248","    73548"
"7","123103590","123113530","     9941"
"7","123199973","123230119","    30147"
"7","123230742","123452192","   221451"
"7","123535078","123536996","     1919"
"7","123557905","123580880","    22976"
"7","123581441","123584858","     3418"
"7","123624958","123681942","    56985"
"7","123749004","123790604","    41601"
"7","123790712","124030920","   240209"
"7","124033068","124274670","   241603"
"7","124288853","124337379","    48527"
"7","124349861","124742311","   392451"
"7","124765793","124777291","    11499"
"7","124790690","124822385","    31696"
"7","124929984","125151325","   221342"
"7","125153612","125159973","     6362"
"7","125160548","125229578","    69031"
"7","125264292","125300503","    36212"
"7","125300879","126438597","  1137719"
"7","127253094","127346789","    93696"
"7","127431925","127580627","   148703"
"7","127593612","127610291","    16680"
"7","127618143","127644684","    26542"
"7","127652013","127857851","   205839"
"7","127858489","128027070","   168582"
"7","128032108","128221387","   189280"
"7","128237053","128264525","    27473"
"7","128264890","128297684","    32795"
"7","128343909","128350324","     6416"
"7","128361686","128392276","    30591"
"7","128410253","128433421","    23169"
"7","128433714","128443448","     9735"
"7","128443511","128483906","    40396"
"7","128484159","128524015","    39857"
"7","128531070","128570240","    39171"
"7","128570689","128653689","    83001"
"7","128654020","128655961","     1942"
"7","128658792","128669086","    10295"
"7","128669893","128772484","   102592"
"7","128775795","128850161","    74367"
"7","128910720","128912731","     2012"
"7","128914064","128952526","    38463"
"7","128953317","128954179","      863"
"7","129055174","129066020","    10847"
"7","129066463","129095300","    28838"
"7","129095812","129096026","      215"
"7","129096736","129117512","    20777"
"7","129117828","129209774","    91947"
"7","129213546","129366826","   153281"
"7","129374487","129410112","    35626"
"7","129410371","129604547","   194177"
"7","129611631","129763059","   151429"
"7","129769203","129770382","     1180"
"7","129770493","129774691","     4199"
"7","129774770","129774904","      135"
"7","129775015","129783369","     8355"
"7","129785186","129830731","    45546"
"7","129952961","130018286","    65326"
"7","130051452","130164712","   113261"
"7","130207771","130393770","   186000"
"7","130442434","130481490","    39057"
"7","130484393","130486041","     1649"
"7","130491034","130495793","     4760"
"7","130498428","130506237","     7810"
"7","130687433","130730696","    43264"
"7","130734208","130791263","    57056"
"7","131110177","131309468","   199292"
"7","131328313","131493963","   165651"
"7","131497695","131500261","     2567"
"7","131558218","131661951","   103734"
"7","131662625","131702268","    39644"
"7","131702654","131753745","    51092"
"7","131754253","131892615","   138363"
"7","131893616","132123339","   229724"
"7","132648689","132784869","   136181"
"7","133082091","133169415","    87325"
"7","133170515","133315008","   144494"
"7","133315414","133727367","   411954"
"7","133727735","133732492","     4758"
"7","133733596","134289331","   555736"
"7","134316931","134346070","    29140"
"7","134350792","134368736","    17945"
"7","134432535","134442355","     9821"
"7","134459285","134734897","   275613"
"7","134735130","134816542","    81413"
"7","134998154","135092362","    94209"
"7","135170796","135183838","    13043"
"7","135211556","135246112","    34557"
"7","135317753","135361794","    44042"
"7","135510128","135665598","   155471"
"7","135665703","135681230","    15528"
"7","135748814","135926759","   177946"
"7","135977360","136129979","   152620"
"7","136130082","136262557","   132476"
"7","136263018","136685558","   422541"
"7","137182108","137227340","    45233"
"7","137343775","137344929","     1155"
"7","137354484","137381036","    26553"
"7","137847093","137874978","    27886"
"7","138002087","138187997","   185911"
"7","138188130","138298087","   109958"
"7","138298485","138404194","   105710"
"7","138404524","138490580","    86057"
"7","138491362","138594284","   102923"
"7","138701363","138706293","     4931"
"7","138799561","138831380","    31820"
"7","138981390","139025705","    44316"
"7","139036043","139043514","     7472"
"7","139132123","139172515","    40393"
"7","139174267","139198556","    24290"
"7","139199143","139227536","    28394"
"7","139227829","139315290","    87462"
"7","139315395","139359031","    43637"
"7","139359567","139452689","    93123"
"7","139483674","139561569","    77896"
"7","139777999","140023748","   245750"
"7","140062952","140084745","    21794"
"7","140176984","140209562","    32579"
"7","140209672","140293692","    84021"
"7","140404434","140435315","    30882"
"7","140435788","140453032","    17245"
"7","140479537","140518419","    38883"
"7","140673994","140695335","    21342"
"7","140697078","140719326","    22249"
"7","140924930","140997951","    73022"
"7","140999801","141002609","     2809"
"7","141015229","141173042","   157814"
"7","141173217","141392154","   218938"
"7","141396518","141414382","    17865"
"7","141416391","141429710","    13320"
"7","141431269","141500078","    68810"
"7","141551305","141652380","   101076"
"7","141702167","141704002","     1836"
"7","141738347","141801314","    62968"
"7","141802060","141802481","      422"
"7","141803488","141803700","      213"
"7","141804653","141836299","    31647"
"7","141841488","141927356","    85869"
"7","141947008","141972630","    25623"
"7","141973774","142240739","   266966"
"7","142247068","142252142","     5075"
"7","142258059","142265832","     7774"
"7","142272236","142287250","    15015"
"7","142291598","142725728","   434131"
"7","142733438","142778641","    45204"
"7","142779538","142812585","    33048"
"7","142813400","142871207","    57808"
"7","142885746","142899364","    13619"
"7","142900760","142908100","     7341"
"7","142933747","142941113","     7367"
"7","142962364","143026199","    63836"
"7","143027133","143047212","    20080"
"7","143047581","143062329","    14749"
"7","143063586","143220467","   156882"
"7","143222268","143224041","     1774"
"7","143224235","143255263","    31029"
"7","143287998","143312683","    24686"
"7","143313062","143353399","    40338"
"7","143362771","143379688","    16918"
"7","143381032","143390288","     9257"
"7","143408857","143488461","    79605"
"7","143489403","143509255","    19853"
"7","143519470","143532748","    13279"
"7","143533165","143545185","    12021"
"7","143546736","143639229","    92494"
"7","143647647","143754627","   106981"
"7","143754731","143755088","      358"
"7","143757697","143761789","     4093"
"7","143836934","143851374","    14441"
"7","143902199","143979120","    76922"
"7","143980226","144118460","   138235"
"7","144119361","144186082","    66722"
"7","144195880","144228243","    32364"
"7","144239606","144250044","    10439"
"7","144356182","144397239","    41058"
"7","144410228","144434825","    24598"
"7","144435315","144451940","    16626"
"7","144836396","144849754","    13359"
"7","144850085","145039998","   189914"
"7","145040942","145615946","   575005"
"7","145681394","146208664","   527271"
"7","146208820","147080933","   872114"
"7","147097610","147378016","   280407"
"7","147378122","147704293","   326172"
"7","147704576","148473598","   769023"
"7","148503459","148543676","    40218"
"7","148572178","148584817","    12640"
"7","148625480","148696466","    70987"
"7","148698665","148807256","   108592"
"7","148884350","148940264","    55915"
"7","148941229","148987135","    45907"
"7","148987249","149003061","    15813"
"7","149028663","149069640","    40978"
"7","149090783","149102783","    12001"
"7","149126325","149191042","    64718"
"7","149191224","149275618","    84395"
"7","149277993","149321864","    43872"
"7","149322093","149431362","   109270"
"7","149461063","149472695","    11633"
"7","149497818","149547153","    49336"
"7","149624753","149764181","   139429"
"7","149773589","149858399","    84811"
"7","149862493","149867696","     5204"
"7","149880611","149881358","      748"
"7","149881581","149891190","     9610"
"7","149909705","150047608","   137904"
"7","150047855","150234193","   186339"
"7","150237609","150243915","     6307"
"7","150323726","150338316","    14591"
"7","150341663","150363776","    22114"
"7","150372591","150379853","     7263"
"7","150383886","150484060","   100175"
"7","150485136","150512558","    27423"
"7","150513840","150541753","    27914"
"7","150542099","150603560","    61462"
"7","150604645","150614060","     9416"
"7","150614765","150625374","    10610"
"7","150632649","150676832","    44184"
"7","150677919","150746892","    68974"
"7","150747729","150777972","    30244"
"7","150781123","150791284","    10162"
"7","150801361","150868625","    67265"
"7","150877139","150944955","    67817"
"7","150978322","151012208","    33887"
"7","151024500","151028780","     4281"
"7","151029755","151053814","    24060"
"7","151057898","151074741","    16844"
"7","151076531","151076623","       93"
"7","151080867","151081084","      218"
"7","151083494","151148008","    64515"
"7","151174746","151175697","      952"
"7","151187833","151190872","     3040"
"7","151205497","151207836","     2340"
"7","151227206","151238763","    11558"
"7","151277897","151375908","    98012"
"7","151410728","151428831","    18104"
"7","151440814","151464649","    23836"
"7","151464939","151466011","     1073"
"7","151520121","151556123","    36003"
"7","151877126","151950385","    73260"
"7","151954986","152025193","    70208"
"7","152025473","152120000","    94528"
"7","152121718","152134921","    13204"
"7","152436645","152590640","   153996"
"7","152590942","152592972","     2031"
"7","152593092","152602212","     9121"
"7","152602893","152644775","    41883"
"7","152676142","152743661","    67520"
"7","152759668","153144312","   384645"
"7","153144589","153355364","   210776"
"7","153413986","153715073","   301088"
"7","153748987","153968664","   219678"
"7","153968827","154026286","    57460"
"7","154038605","154055285","    16681"
"7","154063326","154092200","    28875"
"7","154096044","154544168","   448125"
"7","154547286","154838387","   291102"
"7","154865484","154943686","    78203"
"7","155003125","155067033","    63909"
"7","155072451","155106061","    33611"
"7","155106401","155196562","    90162"
"7","155198456","155252836","    54381"
"7","155254107","155295917","    41811"
"7","155297542","155356984","    59443"
"7","155367935","155421205","    53271"
"7","155457100","155474205","    17106"
"7","155645206","155799979","   154774"
"7","155812464","156030617","   218154"
"7","156034565","156186121","   151557"
"7","156186224","156388921","   202698"
"7","156640655","156654184","    13530"
"7","156659583","156668945","     9363"
"7","156893217","156994050","   100834"
"7","157010664","157057708","    47045"
"7","157058515","157087954","    29440"
"7","157088544","157197599","   109056"
"7","157198512","157263021","    64510"
"7","157263230","157281535","    18306"
"7","157282687","157539055","   256369"
"7","158587824","158623187","    35364"
"7","158623450","158631168","     7719"
"7","158704805","158730994","    26190"
"7","158830254","158957496","   127243"
"7","158958700","159028174","    69475"
"7","159144868","159345973","   201106"
"7","        1","159345973","159345973"
"8","        1","    72600","    72600"
"8","    79776","   155273","    75498"
"8","   155482","   232136","    76655"
"8","   264704","   406427","   141724"
"8","   477968","   737627","   259660"
"8","  1708477","  1726272","    17796"
"8","  1726558","  1730205","     3648"
"8","  1731453","  1755777","    24325"
"8","  1958642","  1971396","    12755"
"8","  2006937","  2023138","    16202"
"8","  2031335","  2033507","     2173"
"8","  2035588","  2045045","     9458"
"8","  2183272","  2203319","    20048"
"8","  2207705","  2495521","   287817"
"8","  2499429","  2518997","    19569"
"8","  2522183","  2726955","   204773"
"8","  2838824","  2923567","    84744"
"8","  2926690","  3409132","   482443"
"8","  3426588","  3700491","   273904"
"8","  3700629","  4317387","   616759"
"8","  4329028","  4496391","   167364"
"8","  4503393","  4633064","   129672"
"8","  4635655","  4787331","   151677"
"8","  4788585","  5363370","   574786"
"8","  5363651","  5476547","   112897"
"8","  5476967","  5716583","   239617"
"8","  5716805","  5848696","   131892"
"8","  5849693","  6406591","   556899"
"8","  6648509","  6708641","    60133"
"8","  6761504","  6780873","    19370"
"8","  6789022","  6835534","    46513"
"8","  6885277","  6928607","    43331"
"8","  6930474","  7082970","   152497"
"8","  7083329","  7092101","     8773"
"8","  7187317","  7200755","    13439"
"8","  7200858","  7256903","    56046"
"8","  7259915","  7264525","     4611"
"8","  7267537","  7272147","     4611"
"8","  7275159","  7279769","     4611"
"8","  7282781","  7287391","     4611"
"8","  7290403","  7295013","     4611"
"8","  7298025","  7312845","    14821"
"8","  7319952","  7332386","    12435"
"8","  7333980","  7337114","     3135"
"8","  7338708","  7341825","     3118"
"8","  7342943","  7373113","    30171"
"8","  7377501","  7418990","    41490"
"8","  7420547","  7487678","    67132"
"8","  7489594","  7495910","     6317"
"8","  7509312","  7525142","    15831"
"8","  7527298","  7539626","    12329"
"8","  7542451","  7544675","     2225"
"8","  7545301","  7592005","    46705"
"8","  7592917","  7601003","     8087"
"8","  7601268","  7611472","    10205"
"8","  7611691","  7715442","   103752"
"8","  7718454","  7723090","     4637"
"8","  7726102","  7730738","     4637"
"8","  7733750","  7738386","     4637"
"8","  7741397","  7746033","     4637"
"8","  7749045","  7753681","     4637"
"8","  7756693","  7761329","     4637"
"8","  7764341","  7768976","     4636"
"8","  7771989","  7825138","    53150"
"8","  7829054","  7836435","     7382"
"8","  7841243","  7847875","     6633"
"8","  7868868","  7881391","    12524"
"8","  7882664","  7894676","    12013"
"8","  7896717","  7926336","    29620"
"8","  7952414","  7955013","     2600"
"8","  8008756","  8039977","    31222"
"8","  8040954","  8048918","     7965"
"8","  8049268","  8059458","    10191"
"8","  8216917","  8228594","    11678"
"8","  8244866","  8559893","   315028"
"8","  8574039","  8618472","    44434"
"8","  8655987","  8665496","     9510"
"8","  8669405","  8701936","    32532"
"8","  8704097","  8895812","   191716"
"8","  8895919","  8961199","    65281"
"8","  8979026","  9002146","    23121"
"8","  9116747","  9141423","    24677"
"8","  9145504","  9151694","     6191"
"8","  9425525","  9453697","    28173"
"8","  9457419","  9555911","    98493"
"8","  9782347"," 10054291","   271945"
"8"," 10428892"," 10433671","     4780"
"8"," 10438313"," 10474564","    36252"
"8"," 10482389"," 10486806","     4418"
"8"," 10489667"," 10525531","    35865"
"8"," 10554167"," 10666977","   112811"
"8"," 10667071"," 10672627","     5557"
"8"," 10700591"," 10729313","    28723"
"8"," 10772911"," 10839963","    67053"
"8"," 10847595"," 11175050","   327456"
"8"," 11175571"," 11202964","    27394"
"8"," 11203672"," 11256019","    52348"
"8"," 11256603"," 11284815","    28213"
"8"," 11328147"," 11331011","     2865"
"8"," 11332361"," 11339636","     7276"
"8"," 11438659"," 11486893","    48235"
"8"," 11564600"," 11576256","    11657"
"8"," 11582818"," 11632204","    49387"
"8"," 11649334"," 11676958","    27625"
"8"," 11760003"," 11769638","     9636"
"8"," 11787346"," 11790004","     2659"
"8"," 11790387"," 11795572","     5186"
"8"," 11839305"," 11982255","   142951"
"8"," 11984591"," 11999086","    14496"
"8"," 11999469"," 12104388","   104920"
"8"," 12115517"," 12115766","      250"
"8"," 12177551"," 12178696","     1146"
"8"," 12182720"," 12194466","    11747"
"8"," 12196281"," 12356135","   159855"
"8"," 12359392"," 12362018","     2627"
"8"," 12388297"," 12412826","    24530"
"8"," 12414374"," 12421031","     6658"
"8"," 12425001"," 12476461","    51461"
"8"," 12477123"," 12580286","   103164"
"8"," 12581064"," 12638427","    57364"
"8"," 12638603"," 12719131","    80529"
"8"," 12719191"," 12727236","     8046"
"8"," 12727300"," 12794242","    66943"
"8"," 12818293"," 12945641","   127349"
"8"," 13031504"," 13044349","    12846"
"8"," 13044457"," 13147388","   102932"
"8"," 13207126"," 13338573","   131448"
"8"," 13342755"," 13536028","   193274"
"8"," 13536136"," 13566868","    30733"
"8"," 13568289"," 13629643","    61355"
"8"," 13632575"," 13695573","    62999"
"8"," 13705507"," 13741808","    36302"
"8"," 13742782"," 14161083","   418302"
"8"," 14165360"," 14309032","   143673"
"8"," 14309673"," 14319454","     9782"
"8"," 14319517"," 14332554","    13038"
"8"," 14332664"," 14690381","   357718"
"8"," 14690620"," 15325295","   634676"
"8"," 15325570"," 15417214","    91645"
"8"," 15766650"," 15943126","   176477"
"8"," 15943533"," 15973314","    29782"
"8"," 16000325"," 16275680","   275356"
"8"," 16276297"," 16374617","    98321"
"8"," 16375083"," 16604254","   229172"
"8"," 16664880"," 17027237","   362358"
"8"," 17122643"," 17131180","     8538"
"8"," 17149790"," 17156481","     6692"
"8"," 17224800"," 17226028","     1229"
"8"," 17228086"," 17246930","    18845"
"8"," 17302428"," 17469517","   167090"
"8"," 17471619"," 17497087","    25469"
"8"," 17570574"," 17576432","     5859"
"8"," 17644072"," 17703987","    59916"
"8"," 17706188"," 17748117","    41930"
"8"," 17748231"," 17801344","    53114"
"8"," 17861070"," 17882042","    20973"
"8"," 17882662"," 17900483","    17822"
"8"," 17908012"," 17922967","    14956"
"8"," 18029949"," 18084385","    54437"
"8"," 18097645"," 18104796","     7152"
"8"," 18127347"," 18170476","    43130"
"8"," 18223690"," 18370606","   146917"
"8"," 18371485"," 18386310","    14826"
"8"," 18388324"," 18391281","     2958"
"8"," 18401219"," 18720904","   319686"
"8"," 18734406"," 18849257","   114852"
"8"," 18849708"," 18979618","   129911"
"8"," 18979773"," 18989278","     9506"
"8"," 19000953"," 19001626","      674"
"8"," 19001951"," 19091702","    89752"
"8"," 19145450"," 19237736","    92287"
"8"," 19241913"," 19246349","     4437"
"8"," 19249241"," 19277283","    28043"
"8"," 19277574"," 19313692","    36119"
"8"," 19396219"," 19678571","   282353"
"8"," 19688935"," 19817390","   128456"
"8"," 19852084"," 19901716","    49633"
"8"," 19967260"," 20079113","   111854"
"8"," 20124858"," 20197380","    72523"
"8"," 20226820"," 20229778","     2959"
"8"," 20229878"," 20275772","    45895"
"8"," 20290459"," 20350209","    59751"
"8"," 20372770"," 20551200","   178431"
"8"," 20551406"," 20941427","   390022"
"8"," 20950176"," 20953126","     2951"
"8"," 20968905"," 20972020","     3116"
"8"," 20995120"," 21023275","    28156"
"8"," 21030369"," 21297932","   267564"
"8"," 21309487"," 21797459","   487973"
"8"," 21797760"," 21919661","   121902"
"8"," 22006586"," 22024124","    17539"
"8"," 22036898"," 22042397","     5500"
"8"," 22048810"," 22048994","      185"
"8"," 22082528"," 22089149","     6622"
"8"," 22104912"," 22156912","    52001"
"8"," 22164480"," 22165139","      660"
"8"," 22212327"," 22245132","    32806"
"8"," 22254602"," 22275315","    20714"
"8"," 22357569"," 22367277","     9709"
"8"," 22434130"," 22434390","      261"
"8"," 22434498"," 22440818","     6321"
"8"," 22541143"," 22544985","     3843"
"8"," 22575789"," 22578278","     2490"
"8"," 22604151"," 22604756","      606"
"8"," 22620965"," 22690149","    69185"
"8"," 22798617"," 22877971","    79355"
"8"," 22888023"," 22977876","    89854"
"8"," 22978128"," 22987416","     9289"
"8"," 23020510"," 23068228","    47719"
"8"," 23083620"," 23084354","      735"
"8"," 23117446"," 23189278","    71833"
"8"," 23190676"," 23206917","    16242"
"8"," 23207370"," 23224470","    17101"
"8"," 23230927"," 23243636","    12710"
"8"," 23262001"," 23264101","     2101"
"8"," 23264721"," 23270119","     5399"
"8"," 23296280"," 23336170","    39891"
"8"," 23366126"," 23458600","    92475"
"8"," 23484972"," 23492169","     7198"
"8"," 23494898"," 23509011","    14114"
"8"," 23509436"," 23528955","    19520"
"8"," 23575464"," 23707140","   131677"
"8"," 23789488"," 24294068","   504581"
"8"," 24359015"," 24384284","    25270"
"8"," 24406014"," 24440929","    34916"
"8"," 24526971"," 24913757","   386787"
"8"," 24919099"," 24956620","    37522"
"8"," 24957111"," 24992001","    34891"
"8"," 25009778"," 25184688","   174911"
"8"," 25418083"," 25459198","    41116"
"8"," 25507912"," 25508778","      867"
"8"," 25509736"," 25593196","    83461"
"8"," 25688787"," 25776678","    87892"
"8"," 25777457"," 26136879","   359423"
"8"," 26136999"," 26291507","   154509"
"8"," 26372681"," 26383053","    10373"
"8"," 26505637"," 26514030","     8394"
"8"," 26658179"," 26771789","   113611"
"8"," 26772141"," 27010485","   238345"
"8"," 27010747"," 27086075","    75329"
"8"," 27087784"," 27171913","    84130"
"8"," 27210784"," 27311481","   100698"
"8"," 27459392"," 27490780","    31389"
"8"," 27545565"," 27560273","    14709"
"8"," 27589074"," 27633867","    44794"
"8"," 27676777"," 27679835","     3059"
"8"," 27679936"," 27701193","    21258"
"8"," 27703790"," 27732914","    29125"
"8"," 27758553"," 27771948","    13396"
"8"," 27812641"," 27838476","    25836"
"8"," 27840383"," 27903565","    63183"
"8"," 27903716"," 27904480","      765"
"8"," 27910311"," 28089672","   179362"
"8"," 28191157"," 28225928","    34772"
"8"," 28227563"," 28238429","    10867"
"8"," 28238906"," 28299682","    60777"
"8"," 28300567"," 28316985","    16419"
"8"," 28343356"," 28416447","    73092"
"8"," 28416552"," 28447263","    30712"
"8"," 28455903"," 28494204","    38302"
"8"," 28574268"," 28600468","    26201"
"8"," 28755600"," 28798141","    42542"
"8"," 28802086"," 28810102","     8017"
"8"," 28810419"," 28890394","    79976"
"8"," 29064765"," 29067278","     2514"
"8"," 29068455"," 29110572","    42118"
"8"," 29140730"," 29218904","    78175"
"8"," 29219473"," 29351291","   131819"
"8"," 29360223"," 29527311","   167089"
"8"," 29530324"," 29548170","    17847"
"8"," 29564342"," 29587000","    22659"
"8"," 29588427"," 29632090","    43664"
"8"," 29632645"," 29748308","   115664"
"8"," 29798493"," 29864643","    66151"
"8"," 29871662"," 29905734","    34073"
"8"," 29908957"," 29920559","    11603"
"8"," 29953725"," 30027712","    73988"
"8"," 30028901"," 30082757","    53857"
"8"," 30083468"," 30095407","    11940"
"8"," 30183640"," 30192428","     8789"
"8"," 30201333"," 30237381","    36049"
"8"," 30240998"," 30351872","   110875"
"8"," 30353519"," 30384510","    30992"
"8"," 30572257"," 30596913","    24657"
"8"," 30597533"," 30638579","    41047"
"8"," 30646065"," 30729130","    83066"
"8"," 30767007"," 30921059","   154053"
"8"," 30921336"," 31033261","   111926"
"8"," 31176139"," 31275541","    99403"
"8"," 31390806"," 31497422","   106617"
"8"," 31498613"," 31536629","    38017"
"8"," 31546736"," 31639221","    92486"
"8"," 32855667"," 32927912","    72246"
"8"," 33045446"," 33338866","   293421"
"8"," 33338967"," 33485181","   146215"
"8"," 33501263"," 33513474","    12212"
"8"," 33513579"," 33523153","     9575"
"8"," 33523292"," 33540039","    16748"
"8"," 33540138"," 33540184","       47"
"8"," 33540494"," 33604855","    64362"
"8"," 34039105"," 34174885","   135781"
"8"," 34207514"," 34228438","    20925"
"8"," 34346732"," 34784027","   437296"
"8"," 34865365"," 34874158","     8794"
"8"," 34874634"," 35080591","   205958"
"8"," 35093510"," 35235474","   141965"
"8"," 35796551"," 35862122","    65572"
"8"," 36191195"," 36278959","    87765"
"8"," 36279484"," 36308244","    28761"
"8"," 36308365"," 36764444","   456080"
"8"," 36764552"," 36784323","    19772"
"8"," 36936126"," 37095149","   159024"
"8"," 37095391"," 37480088","   384698"
"8"," 37480810"," 37559991","    79182"
"8"," 37567478"," 37668897","   101420"
"8"," 37669006"," 37695781","    26776"
"8"," 37700020"," 37717578","    17559"
"8"," 37733757"," 37736600","     2844"
"8"," 37758423"," 37762594","     4172"
"8"," 37779769"," 37784190","     4422"
"8"," 37844897"," 37858948","    14052"
"8"," 37861334"," 37908737","    47404"
"8"," 37909038"," 37983069","    74032"
"8"," 37983374"," 38030533","    47160"
"8"," 38060366"," 38062880","     2515"
"8"," 38063792"," 38082121","    18330"
"8"," 38099289"," 38099470","      182"
"8"," 38099932"," 38105492","     5561"
"8"," 38144077"," 38148740","     4664"
"8"," 38163773"," 38176532","    12760"
"8"," 38213302"," 38225217","    11916"
"8"," 38275559"," 38275887","      329"
"8"," 38276681"," 38335980","    59300"
"8"," 38337552"," 38382363","    44812"
"8"," 38383462"," 38386206","     2745"
"8"," 38409528"," 38421888","    12361"
"8"," 38426097"," 38612985","   186889"
"8"," 38618535"," 38728185","   109651"
"8"," 38853029"," 38901234","    48206"
"8"," 38973913"," 38974227","      315"
"8"," 38988664"," 38996753","     8090"
"8"," 39105446"," 39106989","     1544"
"8"," 39284918"," 39314590","    29673"
"8"," 39417379"," 39522975","   105597"
"8"," 39580135"," 39584488","     4354"
"8"," 39730066"," 39860218","   130153"
"8"," 39860526"," 39902274","    41749"
"8"," 39928791"," 39934613","     5823"
"8"," 40016398"," 40104168","    87771"
"8"," 40107936"," 40114650","     6715"
"8"," 40127469"," 40153481","    26013"
"8"," 40155311"," 40161457","     6147"
"8"," 40172613"," 40369980","   197368"
"8"," 40402011"," 41032891","   630881"
"8"," 41032999"," 41271430","   238432"
"8"," 41271567"," 41298162","    26596"
"8"," 41298266"," 41426654","   128389"
"8"," 41426728"," 41435297","     8570"
