2023-04-07 10:34:05.790351	https://www.encodeproject.org/cart-report/?type=Annotation&cart=%2Fcarts%2Fd04961b5-96d7-4347-977d-8716838e1636%2F&limit=all
ID	Accession	Targets	Target	Biosample term name	Description	Lab	Project	Status	Organism	Life stage	Age	Age units	Software used
/annotations/ENCSR584SQE/	ENCSR584SQE	/targets/H3K4me3-human/	H3K4me3	placental basal plate	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in placental basal plate female embryo (40 weeks) (J153) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR403EJZ/	ENCSR403EJZ	/targets/H3K4me3-human/	H3K4me3	common myeloid progenitor, CD34-positive	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in common myeloid progenitor, CD34-positive male adult (36 years) (J112) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR190HSW/	ENCSR190HSW	/targets/H3K9me3-human/	H3K9me3	ovary	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in ovary female adult (30 years) (J149) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR366QZT/	ENCSR366QZT	/targets/H3K9me3-human/	H3K9me3	neural cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in neural cell (J115) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR684JGY/	ENCSR684JGY	/targets/H3K27ac-human/	H3K27ac	lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in lung male child (3 years) (J192) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR926UCC/	ENCSR926UCC	/targets/H3K9me3-human/	H3K9me3	Peyer's patch	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in Peyer's patch female adult (53 years) (J201) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR852OMC/	ENCSR852OMC	/targets/H3K27ac-human/	H3K27ac	CD4-positive, alpha-beta T cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in CD4-positive, alpha-beta T cell (J181) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR812ETA/	ENCSR812ETA	/targets/H3K27ac-human/	H3K27ac	Peyer's patch	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in Peyer's patch female adult (53 years) (J201) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR853QVO/	ENCSR853QVO	/targets/H3K4me1-human/	H3K4me1	Peyer's patch	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in Peyer's patch female adult (53 years) (J201) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR699TEO/	ENCSR699TEO	/targets/H3K9me3-human/	H3K9me3	bipolar neuron	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in bipolar neuron originated from GM23338 treated with 0.5 μg/mL doxycycline hyclate for 4 days (J199) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR743JNQ/	ENCSR743JNQ	/targets/H3K27ac-human/	H3K27ac	tibial nerve	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in tibial nerve female adult (53 years) (J172) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR818NCT/	ENCSR818NCT	/targets/H3K4me3-human/	H3K4me3	esophagus muscularis mucosa	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in esophagus muscularis mucosa female adult (53 years) (J107) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR755PQK/	ENCSR755PQK	/targets/H3K9ac-human/	H3K9ac	esophagus muscularis mucosa	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in esophagus muscularis mucosa female adult (53 years) (J107) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR898ACM/	ENCSR898ACM	/targets/H3K9me3-human/	H3K9me3	right cardiac atrium	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in right cardiac atrium male adult (34 years) (J208) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR949LUN/	ENCSR949LUN	/targets/H3K27ac-human/	H3K27ac	lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in lung female adult (30 years) (J161) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR114HKE/	ENCSR114HKE	/targets/H3K4me1-human/	H3K4me1	B cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in B cell male adult (37 years) (J196) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR211ENO/	ENCSR211ENO	/targets/H3K4me3-human/	H3K4me3	foreskin fibroblast	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in foreskin fibroblast male newborn (J168) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR371HBY/	ENCSR371HBY	/targets/H3K4me3-human/	H3K4me3	tibial nerve	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in tibial nerve female adult (53 years) (J172) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR767ODZ/	ENCSR767ODZ	/targets/H3K27me3-human/	H3K27me3	tibial nerve	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in tibial nerve female adult (53 years) (J172) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR794IJP/	ENCSR794IJP	/targets/H3K4me1-human/	H3K4me1	HT-29	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in HT-29 (J131) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR441HFA/	ENCSR441HFA	/targets/H3K36me3-human/	H3K36me3	angular gyrus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in angular gyrus male adult (81 year) (J128) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR363NXU/	ENCSR363NXU	/targets/H3K4me3-human/	H3K4me3	liver	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in liver male adult (78 years) (J095) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR418HGD/	ENCSR418HGD	/targets/H3K4me1-human/	H3K4me1	mammary epithelial cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in mammary epithelial cell female adult (18 years) (J182) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR312JMA/	ENCSR312JMA	/targets/H3K9ac-human/	H3K9ac	mesenchymal stem cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in mesenchymal stem cell originated from adipose tissue (J220) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR621RMT/	ENCSR621RMT	/targets/H3K9me3-human/	H3K9me3	CD14-positive monocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in CD14-positive monocyte male adult (21 year) (J176) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR916XAK/	ENCSR916XAK	/targets/H3K9me3-human/	H3K9me3	kidney	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in kidney male adult (67 years) (J257) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR022ZJV/	ENCSR022ZJV	/targets/H3K4me1-human/	H3K4me1	lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in lung male child (3 years) (J192) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR658DQR/	ENCSR658DQR	/targets/H3K27ac-human/	H3K27ac	trophoblast cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in trophoblast cell originated from H1-hESC (J046) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR111HHM/	ENCSR111HHM	/targets/H3K36me3-human/	H3K36me3	right atrium auricular region	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in right atrium auricular region female adult (53 years) (J068) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR443VBW/	ENCSR443VBW	/targets/H3K36me3-human/	H3K36me3	heart right ventricle	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in heart right ventricle male adult (34 years) (J120) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR373HAH/	ENCSR373HAH	/targets/H3K27ac-human/	H3K27ac	foreskin keratinocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in foreskin keratinocyte male newborn (J195) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR223KJT/	ENCSR223KJT	/targets/H3K36me3-human/	H3K36me3	lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in lung male child (3 years) (J192) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR774IES/	ENCSR774IES	/targets/H3K9ac-human/	H3K9ac	cerebellum	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in cerebellum female embryo (19 weeks) and female embryo (37 weeks) (J078) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR481VWA/	ENCSR481VWA	/targets/H3K9me3-human/	H3K9me3	sigmoid colon	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in sigmoid colon male adult (37 years) (J096) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR307SPR/	ENCSR307SPR	/targets/H3K4me1-human/	H3K4me1	thyroid gland	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in thyroid gland female adult (51 year) (J148) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR155BJM/	ENCSR155BJM	/targets/H3K9ac-human/	H3K9ac	endocrine pancreas	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in endocrine pancreas male adult (46 years) (J266) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR086COQ/	ENCSR086COQ	/targets/H3K9me3-human/	H3K9me3	psoas muscle	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in psoas muscle male child (3 years) (J291) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR671QPW/	ENCSR671QPW	/targets/H3K27me3-human/	H3K27me3	SK-N-DZ	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in SK-N-DZ cytosolic fraction (J231) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR968LVK/	ENCSR968LVK	/targets/H3K27me3-human/	H3K27me3	subcutaneous abdominal adipose tissue	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in subcutaneous abdominal adipose tissue nuclear fraction female adult (81 year) (J235) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR741LCY/	ENCSR741LCY	/targets/H3K9ac-human/	H3K9ac	common myeloid progenitor, CD34-positive	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in common myeloid progenitor, CD34-positive (J223) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR255YHH/	ENCSR255YHH	/targets/H3K36me3-human/	H3K36me3	endocrine pancreas	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in endocrine pancreas male adult (46 years) (J266) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR558DGH/	ENCSR558DGH	/targets/H3K9ac-human/	H3K9ac	esophagus squamous epithelium	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in esophagus squamous epithelium male adult (54 years) (J260) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR875VLJ/	ENCSR875VLJ	/targets/H3K9me3-human/	H3K9me3	layer of hippocampus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in layer of hippocampus male adult (81 year) (J213) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR866VPD/	ENCSR866VPD	/targets/H3K36me3-human/	H3K36me3	esophagus squamous epithelium	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in esophagus squamous epithelium male adult (37 years) (J215) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR451JFC/	ENCSR451JFC	/targets/H3K9me3-human/	H3K9me3	HUES6	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in HUES6 (J225) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR292GGK/	ENCSR292GGK	/targets/H3K36me3-human/	H3K36me3	uterus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in uterus female adult (51 year) (J234) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR540BYJ/	ENCSR540BYJ	/targets/H3K36me3-human/	H3K36me3	small intestine	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in small intestine male embryo (108 days) (J268) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR313HQP/	ENCSR313HQP	/targets/H3K4me3-human/	H3K4me3	thoracic aorta endothelial cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in thoracic aorta endothelial cell female adult (22 years) and male adult (55 years) (J318) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR344ACI/	ENCSR344ACI	/targets/H3K27ac-human/	H3K27ac	thoracic aorta endothelial cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in thoracic aorta endothelial cell female adult (22 years) and male adult (55 years) (J318) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR509RTR/	ENCSR509RTR	/targets/H3K4me3-human/	H3K4me3	esophagus squamous epithelium	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in esophagus squamous epithelium female adult (51 year) (J287) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR303TDM/	ENCSR303TDM	/targets/H3K9ac-human/	H3K9ac	SU-DHL-6	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in SU-DHL-6 (J324) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR397YCF/	ENCSR397YCF	/targets/H3K36me3-human/	H3K36me3	tongue	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in tongue female embryo (20 weeks) and female embryo (24 weeks) (J308) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR879YGC/	ENCSR879YGC	/targets/H3K27ac-human/	H3K27ac	adrenal gland	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in adrenal gland female adult (53 years) (J327) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR868SIH/	ENCSR868SIH	/targets/H3K9me3-human/	H3K9me3	mammary epithelial cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in mammary epithelial cell female adult (23 years) (J366) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR387AJN/	ENCSR387AJN	/targets/H3K27me3-human/	H3K27me3	esophagus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in esophagus male adult (34 years) (J293) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR372PLF/	ENCSR372PLF	/targets/H3K4me3-human/	H3K4me3	stomach	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in stomach female adult (51 year) (J337) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR313KTL/	ENCSR313KTL	/targets/H3K4me1-human/	H3K4me1	SK-N-SH	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in SK-N-SH cytosolic fraction (J302) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR208RJS/	ENCSR208RJS	/targets/H3K9ac-human/	H3K9ac	stomach	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in stomach female adult (51 year) (J337) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR793RMJ/	ENCSR793RMJ	/targets/H3K27ac-human/	H3K27ac	stomach	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in stomach male adult (54 years) (J411) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR558EDB/	ENCSR558EDB	/targets/H3K9ac-human/	H3K9ac	adrenal gland	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in adrenal gland male adult (34 years) (J304) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR304WGI/	ENCSR304WGI	/targets/H3K4me1-human/	H3K4me1	upper lobe of left lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in upper lobe of left lung male adult (37 years) (J379) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR376FHM/	ENCSR376FHM	/targets/H3K9ac-human/	H3K9ac	upper lobe of left lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in upper lobe of left lung female adult (51 year) (J372) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR620RKU/	ENCSR620RKU	/targets/H3K27me3-human/	H3K27me3	chorionic villus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in chorionic villus embryo (16 weeks) (J367) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR540TDI/	ENCSR540TDI	/targets/H3K4me1-human/	H3K4me1	lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in lung female embryo (120 days) (J300) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR041AXP/	ENCSR041AXP	/targets/H3K4me1-human/	H3K4me1	spleen	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in spleen male adult (54 years) (J401) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR665BWZ/	ENCSR665BWZ	/targets/H3K27ac-human/	H3K27ac	prostate gland	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in prostate gland male adult (54 years) (J402) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR234NHF/	ENCSR234NHF	/targets/H3K27me3-human/	H3K27me3	HeLa-S3	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in HeLa-S3 G1b phase (J511) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR797QTL/	ENCSR797QTL	/targets/H3K9ac-human/	H3K9ac	cingulate gyrus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in cingulate gyrus male adult (81 year) (J465) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR922BOS/	ENCSR922BOS	/targets/H3K4me1-human/	H3K4me1	Peyer's patch	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in Peyer's patch male adult (37 years) (J492) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR586ASR/	ENCSR586ASR	/targets/H3K36me3-human/	H3K36me3	NCI-H460	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in NCI-H460 nuclear fraction (J413) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR533RUV/	ENCSR533RUV	/targets/H3K27ac-human/	H3K27ac	neuron	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in neuron originated from H9 (J480) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR323DCV/	ENCSR323DCV	/targets/H3K27ac-human/	H3K27ac	T-cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in T-cell (J374) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR881SFY/	ENCSR881SFY	/targets/H3K9me3-human/	H3K9me3	stomach	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in stomach male adult (54 years) (J411) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR579AOR/	ENCSR579AOR	/targets/H3K4me1-human/	H3K4me1	substantia nigra	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in substantia nigra male adult (81 year) (J403) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR774CLW/	ENCSR774CLW	/targets/H3K4me1-human/	H3K4me1	mesenchymal stem cell of Wharton's jelly	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in mesenchymal stem cell of Wharton's jelly (J514) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR363TWO/	ENCSR363TWO	/targets/H3K9ac-human/	H3K9ac	placental basal plate	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in placental basal plate male embryo (38 weeks) (J434) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR639MOA/	ENCSR639MOA	/targets/H3K4me3-human/	H3K4me3	fibroblast of breast	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in fibroblast of breast female adult (26 years) (J428) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR757QJH/	ENCSR757QJH	/targets/H3K36me3-human/	H3K36me3	spleen	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in spleen male adult (34 years) (J390) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR137GKH/	ENCSR137GKH	/targets/H3K4me1-human/	H3K4me1	SJCRH30	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in SJCRH30 (J218) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR962GVU/	ENCSR962GVU	/targets/H3K27ac-human/	H3K27ac	HUES6	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in HUES6 (J225) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR997UAI/	ENCSR997UAI	/targets/H3K27me3-human/	H3K27me3	osteoblast	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in osteoblast (J253) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR784LJH/	ENCSR784LJH	/targets/H3K27ac-human/	H3K27ac	omental fat pad	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in omental fat pad male adult (54 years) (J289) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR607MOO/	ENCSR607MOO	/targets/H3K9me3-human/	H3K9me3	trophoblast	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in trophoblast female embryo (20 weeks) (J237) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR050TLL/	ENCSR050TLL	/targets/H3K4me3-human/	H3K4me3	DOHH2	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in DOHH2 (J274) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR450TKV/	ENCSR450TKV	/targets/H3K27me3-human/	H3K27me3	kidney	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in kidney male adult (50 years) (J228) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR146KAG/	ENCSR146KAG	/targets/H3K27ac-human/	H3K27ac	cardiac muscle cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in cardiac muscle cell (J321) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR385AMR/	ENCSR385AMR	/targets/H3K36me3-human/	H3K36me3	germinal matrix	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in germinal matrix male embryo (20 weeks) (J252) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR268FBZ/	ENCSR268FBZ	/targets/H3K4me3-human/	H3K4me3	endocrine pancreas	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in endocrine pancreas male adult (45 years) (J341) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR318TDA/	ENCSR318TDA	/targets/H3K27ac-human/	H3K27ac	SK-MEL-5	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in SK-MEL-5 nuclear fraction (J349) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR713JTD/	ENCSR713JTD	/targets/H3K4me1-human/	H3K4me1	body of pancreas	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in body of pancreas male adult (37 years) (J259) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
