2022-10-15 14:26:36.087348	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2F30169f7a-2f41-4042-a438-e447476b2dd4%2F&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR485YGX/	ENCSR485YGX	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens IgD-negative memory B cell	IgD-negative memory B cell	GEO:GSE209437		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF052TLG/,/files/ENCFF922BTD/,/files/ENCFF238FNY/,/files/ENCFF657LOQ/,/files/ENCFF663DND/,/files/ENCFF758CCV/,/files/ENCFF881PAK/,/files/ENCFF190DIP/,/files/ENCFF219FRY/,/files/ENCFF942YXG/,/files/ENCFF964HZG/,/files/ENCFF115YGM/,/files/ENCFF453TDD/,/files/ENCFF441BAL/,/files/ENCFF264AOS/,/files/ENCFF476GON/,/files/ENCFF351IOH/,/files/ENCFF264TUC/,/files/ENCFF513XLJ/,/files/ENCFF575UIA/,/files/ENCFF094CIU/,/files/ENCFF779LVW/,/files/ENCFF953IKT/,/files/ENCFF075JGR/,/files/ENCFF550FCP/,/files/ENCFF684NHP/,/files/ENCFF154UTD/,/files/ENCFF430UQT/,/files/ENCFF801GUO/,/files/ENCFF628TNX/,/files/ENCFF553OES/,/files/ENCFF339PSD/,/files/ENCFF240MWC/,/files/ENCFF997HGA/,/files/ENCFF325TTO/,/files/ENCFF500NPO/,/files/ENCFF725OOU/,/files/ENCFF484PKU/,/files/ENCFF741QFC/,/files/ENCFF769QMR/,/files/ENCFF651BAX/,/files/ENCFF068KQE/,/files/ENCFF790YRO/,/files/ENCFF032IQE/,/files/ENCFF875GJX/,/files/ENCFF192OKR/,/files/ENCFF312DYF/,/files/ENCFF422ICT/,/files/ENCFF773XAS/,/files/ENCFF907BAL/,/files/ENCFF887HQR/,/files/ENCFF359DHX/,/files/ENCFF431SSD/,/files/ENCFF340CEL/		ENCBS793OUV	1	2,1	ENCAB009VWX	Homo sapiens	unknown													/replicates/469590c9-7bb3-4db0-a4eb-080a95f7ea78/,/replicates/68d0e201-e015-4ac3-8cd9-9dbfecf70825/				
/experiments/ENCSR433EWI/	ENCSR433EWI	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K9me3-human/	H3K9me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens activated T-helper 1 cell male adult (35 years) treated with 1 μg/mL Interleukin-4 antibody, 30 ng/mL Interleukin-12 subunit alpha, 30 ng/mL Interleukin-12 subunit beta, anti-CD3 and anti-CD28 coated beads	activated T-helper 1 cell	GEO:GSE187635	H3K9me3 Mint-ChIP-seq on activated T-helper 1 cell male adult (35 years) treated with 1 ?g/mL Interleukin-4 antibody , 30 ng/mL Interleukin-12 subunit alpha , 30 ng/mL Interleukin-12 subunit beta , anti-CD3 and anti-CD28 coated beads	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF121RXK/,/files/ENCFF234VFI/,/files/ENCFF384GAR/,/files/ENCFF841BLP/,/files/ENCFF201SUD/,/files/ENCFF815ZNN/,/files/ENCFF496UWL/,/files/ENCFF554NRC/,/files/ENCFF216OUN/,/files/ENCFF119XQO/,/files/ENCFF346OHD/,/files/ENCFF757CZS/,/files/ENCFF742RCE/,/files/ENCFF410CSV/,/files/ENCFF238DUZ/,/files/ENCFF352UQM/,/files/ENCFF886MHZ/,/files/ENCFF176IIX/,/files/ENCFF162AMG/,/files/ENCFF096NID/,/files/ENCFF252ICK/,/files/ENCFF194FHE/,/files/ENCFF840OAP/,/files/ENCFF191QUX/,/files/ENCFF217YOQ/,/files/ENCFF969XWR/,/files/ENCFF911SKV/,/files/ENCFF080SAA/,/files/ENCFF804RMA/,/files/ENCFF095CVS/,/files/ENCFF642PQJ/,/files/ENCFF677FOQ/,/files/ENCFF395VQO/,/files/ENCFF945QLL/,/files/ENCFF190NVZ/,/files/ENCFF581JNV/,/files/ENCFF479KHM/,/files/ENCFF781WES/,/files/ENCFF126KZX/,/files/ENCFF192LQL/,/files/ENCFF928MRN/,/files/ENCFF605UBF/,/files/ENCFF837KVN/,/files/ENCFF740WHJ/,/files/ENCFF320TTB/,/files/ENCFF351CIO/,/files/ENCFF599FVD/,/files/ENCFF444MRA/,/files/ENCFF530VJW/,/files/ENCFF542EJE/,/files/ENCFF274DCQ/,/files/ENCFF729XYS/,/files/ENCFF863PPU/,/files/ENCFF395ZGH/		ENCBS279ECG	1	2,1	ENCAB003LHL	Homo sapiens	adult	35 years	Interleukin-4 antibody,Interleukin-12 subunit alpha,Interleukin-12 subunit beta,anti-CD3 and anti-CD28 coated beads	UniProtKB:P29459,UniProtKB:P29460	1,30	μg/mL,ng/mL								/replicates/7533def2-6daf-442a-ac2b-9dcfbfc181ea/,/replicates/b8628f45-8035-475c-b1b6-dbe28fc47cd7/				
/experiments/ENCSR240IEK/	ENCSR240IEK	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K4me1-human/	H3K4me1	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens natural killer cell male adult (33 years)	natural killer cell	GEO:GSE209277		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF912QML/,/files/ENCFF544ZOJ/,/files/ENCFF287JXA/,/files/ENCFF357UHR/,/files/ENCFF904WOF/,/files/ENCFF021YXE/,/files/ENCFF566GEI/,/files/ENCFF785DGF/,/files/ENCFF712CYO/,/files/ENCFF043YFM/,/files/ENCFF276XOL/,/files/ENCFF192CNH/,/files/ENCFF243DXN/,/files/ENCFF864YPO/,/files/ENCFF017CRH/,/files/ENCFF213NIB/,/files/ENCFF431JDS/,/files/ENCFF030AQH/,/files/ENCFF240NYH/,/files/ENCFF565NCU/,/files/ENCFF369COG/,/files/ENCFF771HMQ/,/files/ENCFF684DNF/,/files/ENCFF375SZA/,/files/ENCFF249ART/,/files/ENCFF464LSD/,/files/ENCFF632FSC/,/files/ENCFF840NYZ/,/files/ENCFF588GYI/,/files/ENCFF235DAX/,/files/ENCFF013FSA/,/files/ENCFF885BEB/,/files/ENCFF560MLC/,/files/ENCFF501JEY/,/files/ENCFF551EXC/,/files/ENCFF212TFZ/,/files/ENCFF109WAI/,/files/ENCFF785SHJ/,/files/ENCFF861PAE/,/files/ENCFF875DOX/,/files/ENCFF336NFI/,/files/ENCFF815FMS/,/files/ENCFF702OWB/,/files/ENCFF651RVG/,/files/ENCFF745CVV/,/files/ENCFF284LEM/,/files/ENCFF264YZA/,/files/ENCFF508EUQ/,/files/ENCFF859VRE/,/files/ENCFF718FYR/,/files/ENCFF245XCP/,/files/ENCFF627MLP/,/files/ENCFF651WOJ/,/files/ENCFF132SJT/,/files/ENCFF415SOD/,/files/ENCFF857VWC/,/files/ENCFF964MHT/,/files/ENCFF968XGF/,/files/ENCFF123IAE/,/files/ENCFF288RBZ/,/files/ENCFF515SRD/,/files/ENCFF552ZTE/,/files/ENCFF604MVS/,/files/ENCFF086RTH/,/files/ENCFF722YKS/,/files/ENCFF796LSX/,/files/ENCFF675KHE/,/files/ENCFF012QCM/,/files/ENCFF094FIC/,/files/ENCFF404DQQ/		ENCBS358EEP	1	2,1	ENCAB845ARK	Homo sapiens	adult	33 years												/replicates/34d98201-0690-4013-b0cc-5c2a70adceda/,/replicates/a69c7d3a-fbc3-4eeb-b338-ad1442dd8104/				
/experiments/ENCSR104CUK/	ENCSR104CUK	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens naive B cell	naive B cell	GEO:GSE176614	H3K36me3 Mint-ChIP-seq on human naive B cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF889RYO/,/files/ENCFF243JMO/,/files/ENCFF150LMN/,/files/ENCFF011INK/,/files/ENCFF917IZI/,/files/ENCFF348ABF/,/files/ENCFF536QXU/,/files/ENCFF069ULY/,/files/ENCFF486RJP/,/files/ENCFF586NZE/,/files/ENCFF904NLB/,/files/ENCFF722QSH/,/files/ENCFF062OFD/,/files/ENCFF158FRP/,/files/ENCFF630HPZ/,/files/ENCFF059MMI/,/files/ENCFF759XPB/,/files/ENCFF337YZD/,/files/ENCFF752HPC/,/files/ENCFF378GUX/,/files/ENCFF183CPB/,/files/ENCFF185LTX/,/files/ENCFF167HBN/,/files/ENCFF243TQK/,/files/ENCFF232IRJ/,/files/ENCFF582TZW/,/files/ENCFF881ZYO/,/files/ENCFF629UHN/,/files/ENCFF969DGD/,/files/ENCFF110GAX/,/files/ENCFF747MTX/,/files/ENCFF561MTY/,/files/ENCFF930LNT/,/files/ENCFF064ZXT/,/files/ENCFF284COU/,/files/ENCFF280VOM/,/files/ENCFF792JLA/,/files/ENCFF551AWU/,/files/ENCFF202WWJ/,/files/ENCFF093EYJ/,/files/ENCFF222VPZ/,/files/ENCFF384GLS/,/files/ENCFF673FCL/,/files/ENCFF907SBP/		ENCBS973SPF	1	1,2	ENCAB000ADU	Homo sapiens	unknown													/replicates/ac33fff8-bcdd-4f5b-9d16-2176aec3260f/,/replicates/24551276-24c7-4a12-95d9-47388bbd0cb6/				
/experiments/ENCSR258ORJ/	ENCSR258ORJ	ChIP-seq	Histone ChIP-seq	/targets/H3K9me3-human/	H3K9me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens peripheral blood mononuclear cell male adult (39 years)	peripheral blood mononuclear cell			Joseph Costello, UCSF	Roadmap	released	/files/SRR2172829/,/files/ENCFF412QOA/,/files/ENCFF875POD/,/files/ENCFF080VVK/,/files/ENCFF841WLD/,/files/ENCFF313YFH/,/files/ENCFF184LXU/,/files/ENCFF994TBX/,/files/ENCFF886UWR/,/files/ENCFF294EXM/,/files/ENCFF867SNT/,/files/ENCFF840FHZ/,/files/ENCFF362REC/,/files/ENCFF585OQM/,/files/ENCFF028GPT/,/files/ENCFF185IXG/,/files/ENCFF009ZMN/,/files/ENCFF703HIV/,/files/ENCFF321TJG/,/files/ENCFF024RMY/,/files/ENCFF257DHM/,/files/ENCFF021VTR/,/files/ENCFF811LIJ/,/files/ENCFF467SSH/		ENCBS770TLM	1	1		Homo sapiens	adult	39 years												/replicates/1a08181d-be56-4f8e-82a5-4191d668e886/				
/experiments/ENCSR572XTB/	ENCSR572XTB	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K4me1-human/	H3K4me1	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with multiple sclerosis; naive thymus-derived CD8-positive, alpha-beta T cell	naive thymus-derived CD8-positive, alpha-beta T cell	GEO:GSE177384	H3K4me1 Mint-ChIP-seq on human naive thymus-derived CD8-positive, alpha-beta T cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF483XUQ/,/files/ENCFF988HCX/,/files/ENCFF490HHY/,/files/ENCFF280PRN/,/files/ENCFF373NXH/,/files/ENCFF992LPF/,/files/ENCFF579NQQ/,/files/ENCFF841UGI/,/files/ENCFF572GWT/,/files/ENCFF976RJP/,/files/ENCFF666GQI/,/files/ENCFF760QDX/,/files/ENCFF934WHE/,/files/ENCFF905LJN/,/files/ENCFF643VZZ/,/files/ENCFF962JPA/,/files/ENCFF410VCG/,/files/ENCFF080CEB/,/files/ENCFF168OGG/,/files/ENCFF896EYY/,/files/ENCFF077KXR/,/files/ENCFF309YVJ/,/files/ENCFF532RTV/,/files/ENCFF672QFU/,/files/ENCFF310EJN/,/files/ENCFF625IQU/,/files/ENCFF312COR/,/files/ENCFF357EAZ/		ENCBS771DND	1	1,2	ENCAB650MWL	Homo sapiens	unknown													/replicates/9c31dcb4-fd3b-4537-a7c4-53126f7d3f52/,/replicates/0942143b-6c55-438a-85a3-625f4584a298/				
/experiments/ENCSR043JIA/	ENCSR043JIA	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K4me1-human/	H3K4me1	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with multiple sclerosis; naive thymus-derived CD4-positive, alpha-beta T cell	naive thymus-derived CD4-positive, alpha-beta T cell	GEO:GSE176741	H3K4me1 Mint-ChIP-seq on human naive thymus-derived CD4-positive, alpha-beta T cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF976ZTR/,/files/ENCFF695YGA/,/files/ENCFF241IVA/,/files/ENCFF405EUP/,/files/ENCFF185YNN/,/files/ENCFF480SFZ/,/files/ENCFF507XJL/,/files/ENCFF672SCC/,/files/ENCFF942XCL/,/files/ENCFF514OKG/,/files/ENCFF554ZZK/,/files/ENCFF091SJQ/,/files/ENCFF576PWA/,/files/ENCFF135DGY/,/files/ENCFF552CGK/,/files/ENCFF393KYX/,/files/ENCFF135XMV/,/files/ENCFF526USR/,/files/ENCFF717ICW/,/files/ENCFF785UDI/,/files/ENCFF065MAB/,/files/ENCFF432OPC/,/files/ENCFF619AFR/,/files/ENCFF701TOH/,/files/ENCFF796RMO/,/files/ENCFF060FZF/,/files/ENCFF371STA/,/files/ENCFF839MZW/		ENCBS040CMJ	1	1,2	ENCAB650MWL	Homo sapiens	unknown													/replicates/87e0a4c7-8bc9-45b5-9c6b-74191086f430/,/replicates/821bfbef-19fc-47f5-ac1e-ad00116a2be1/				
/experiments/ENCSR652WFO/	ENCSR652WFO	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with multiple sclerosis; naive thymus-derived CD8-positive, alpha-beta T cell	naive thymus-derived CD8-positive, alpha-beta T cell	GEO:GSE177688	H3K36me3 Mint-ChIP-seq on human naive thymus-derived CD8-positive, alpha-beta T cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF538CFW/,/files/ENCFF579BEC/,/files/ENCFF843CIB/,/files/ENCFF490QIW/,/files/ENCFF227STJ/,/files/ENCFF974EEF/,/files/ENCFF918ODU/,/files/ENCFF836NVW/,/files/ENCFF014VYH/,/files/ENCFF545YCP/,/files/ENCFF619CLK/,/files/ENCFF343OGS/,/files/ENCFF478CQM/,/files/ENCFF867VVT/,/files/ENCFF426VLD/,/files/ENCFF326OPC/,/files/ENCFF632MNU/,/files/ENCFF690QNT/,/files/ENCFF354UPC/,/files/ENCFF269XRC/,/files/ENCFF982MNM/,/files/ENCFF648UFC/,/files/ENCFF856YEE/,/files/ENCFF515XKY/,/files/ENCFF642GCA/,/files/ENCFF409FBF/,/files/ENCFF625YNF/,/files/ENCFF857FKD/		ENCBS771DND	1	2,1	ENCAB000ADU	Homo sapiens	unknown													/replicates/b08c6bf9-260e-4dc8-b2c0-f54a2cafef29/,/replicates/24727266-4873-4622-b41f-273b65a0999a/				
/experiments/ENCSR790NQG/	ENCSR790NQG	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens IgD-negative memory B cell	IgD-negative memory B cell	GEO:GSE209156		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF419RDC/,/files/ENCFF158FLW/,/files/ENCFF904PTF/,/files/ENCFF178ESV/,/files/ENCFF991VBC/,/files/ENCFF923XKI/,/files/ENCFF905ASO/,/files/ENCFF106WBW/,/files/ENCFF031OUJ/,/files/ENCFF959YVT/,/files/ENCFF775EJG/,/files/ENCFF541HIJ/,/files/ENCFF533ZDH/,/files/ENCFF825DMP/,/files/ENCFF121NZB/,/files/ENCFF635CUE/,/files/ENCFF288MNV/,/files/ENCFF930OWZ/,/files/ENCFF683FQU/,/files/ENCFF464IHC/,/files/ENCFF768HGI/,/files/ENCFF436DDQ/,/files/ENCFF608SHY/,/files/ENCFF052OFX/,/files/ENCFF215UJE/,/files/ENCFF636GSF/,/files/ENCFF867TRP/,/files/ENCFF842AWC/,/files/ENCFF986UFX/,/files/ENCFF554WLE/,/files/ENCFF689OTH/,/files/ENCFF227SJL/,/files/ENCFF958IZL/,/files/ENCFF233UCS/,/files/ENCFF470DOQ/,/files/ENCFF799FCN/,/files/ENCFF425PEP/,/files/ENCFF072MWB/,/files/ENCFF456ASS/,/files/ENCFF545SFI/,/files/ENCFF169GXX/,/files/ENCFF724HLT/,/files/ENCFF179HLY/,/files/ENCFF919UMV/,/files/ENCFF095XBA/,/files/ENCFF477MWD/,/files/ENCFF716SKV/,/files/ENCFF827SWR/,/files/ENCFF129WYD/,/files/ENCFF828UTL/,/files/ENCFF183ZBB/,/files/ENCFF112OBT/,/files/ENCFF568XJA/,/files/ENCFF337NSG/,/files/ENCFF852VCF/,/files/ENCFF597RQS/,/files/ENCFF505JAT/,/files/ENCFF172UAX/,/files/ENCFF971BFB/,/files/ENCFF549GXO/,/files/ENCFF410SAF/,/files/ENCFF227LKL/,/files/ENCFF888ECH/,/files/ENCFF088NDG/,/files/ENCFF805HHC/,/files/ENCFF679KGJ/,/files/ENCFF651MOI/,/files/ENCFF355NEQ/,/files/ENCFF804YAS/,/files/ENCFF932LFZ/		ENCBS793OUV	1	1,2	ENCAB140BWE	Homo sapiens	unknown													/replicates/2ff3168c-ce8a-4e5c-be97-aa9d32519f3c/,/replicates/4e747e16-57ee-4141-8f69-511c07405def/				
/experiments/ENCSR878YHM/	ENCSR878YHM	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with multiple sclerosis; naive thymus-derived CD4-positive, alpha-beta T cell	naive thymus-derived CD4-positive, alpha-beta T cell	GEO:GSE178009	H3K4me3 Mint-ChIP-seq on human naive thymus-derived CD4-positive, alpha-beta T cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF442PKK/,/files/ENCFF556XKX/,/files/ENCFF049SVZ/,/files/ENCFF951WKZ/,/files/ENCFF992GJW/,/files/ENCFF352MQW/,/files/ENCFF531UKY/,/files/ENCFF201TQS/,/files/ENCFF066ABH/,/files/ENCFF430SEO/,/files/ENCFF417JZD/,/files/ENCFF063FFD/,/files/ENCFF634HAF/,/files/ENCFF254HYF/,/files/ENCFF280LIN/,/files/ENCFF182HTF/,/files/ENCFF305ITL/,/files/ENCFF560VTH/,/files/ENCFF127GVT/,/files/ENCFF894DYO/,/files/ENCFF939OKN/,/files/ENCFF231JUZ/,/files/ENCFF433CAI/,/files/ENCFF311RKZ/,/files/ENCFF990ABH/,/files/ENCFF299SZE/,/files/ENCFF089MQX/,/files/ENCFF318JCY/		ENCBS040CMJ	1	1,2	ENCAB140BWE	Homo sapiens	unknown													/replicates/d994f511-f74d-4aa5-97df-ec2929a8f002/,/replicates/52c229ef-416d-4a0b-8d4d-065f11c38927/				
/experiments/ENCSR889GVN/	ENCSR889GVN	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens stimulated activated naive CD4-positive, alpha-beta T cell male adult (43 years) treated with 10 ng/mL Interleukin-2, anti-CD3 and anti-CD28 coated beads	stimulated activated naive CD4-positive, alpha-beta T cell	GEO:GSE178029		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF576TAY/,/files/ENCFF134GMV/,/files/ENCFF830HZV/,/files/ENCFF325PZM/,/files/ENCFF774YYL/,/files/ENCFF299CZU/,/files/ENCFF412PTY/,/files/ENCFF742ZAY/,/files/ENCFF012YQM/,/files/ENCFF136NAU/,/files/ENCFF511ROO/,/files/ENCFF399PNH/,/files/ENCFF678BFN/,/files/ENCFF040DUO/,/files/ENCFF434FLX/,/files/ENCFF050ZSP/,/files/ENCFF616AKB/,/files/ENCFF690ZUS/,/files/ENCFF302XYX/,/files/ENCFF409ABL/,/files/ENCFF070VVL/,/files/ENCFF128DNX/,/files/ENCFF989GLX/,/files/ENCFF012CIN/,/files/ENCFF494XZO/,/files/ENCFF675TJO/,/files/ENCFF646KBC/,/files/ENCFF530WBS/,/files/ENCFF876XEI/,/files/ENCFF562MYR/,/files/ENCFF217QMU/,/files/ENCFF784SMQ/,/files/ENCFF191FLL/,/files/ENCFF861PMN/,/files/ENCFF110SJZ/,/files/ENCFF893BDL/,/files/ENCFF660HBU/,/files/ENCFF055IPV/,/files/ENCFF053UXY/,/files/ENCFF601QAE/,/files/ENCFF554KLV/,/files/ENCFF548CXA/,/files/ENCFF946MUQ/,/files/ENCFF574PHY/,/files/ENCFF376VFY/,/files/ENCFF541IDS/,/files/ENCFF548YBG/,/files/ENCFF628BLC/,/files/ENCFF200ZVO/,/files/ENCFF271TUQ/,/files/ENCFF050CIJ/,/files/ENCFF149JHL/,/files/ENCFF059TTY/,/files/ENCFF413JIL/		ENCBS377CVF	1	1,2	ENCAB009VWX	Homo sapiens	adult	43 years	Interleukin-2,anti-CD3 and anti-CD28 coated beads	UniProtKB:P60568	10	ng/mL								/replicates/c4b2a046-a6d0-4b06-abb2-12e54e7f0389/,/replicates/ca5ade2d-abfd-40cd-aa1b-c59f5a689ca8/				
/experiments/ENCSR865YWD/	ENCSR865YWD	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens activated naive CD4-positive, alpha-beta T cell male adult (43 years) treated with anti-CD3 and anti-CD28 coated beads	activated naive CD4-positive, alpha-beta T cell	GEO:GSE177991	H3K27me3 Mint-ChIP-seq of activated CD4-positive, alpha-beta T cell male adult (43 years) treated with anti-CD3 and anti-CD28 coated beads	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF736CIP/,/files/ENCFF038JXD/,/files/ENCFF150OLX/,/files/ENCFF728ULF/,/files/ENCFF887UAN/,/files/ENCFF761WKG/,/files/ENCFF194RLB/,/files/ENCFF037YUJ/,/files/ENCFF700HYD/,/files/ENCFF992UPH/,/files/ENCFF107YJQ/,/files/ENCFF026AXU/,/files/ENCFF626PRC/,/files/ENCFF706YKX/,/files/ENCFF798WWX/,/files/ENCFF086FUW/,/files/ENCFF098HFG/,/files/ENCFF511FNF/,/files/ENCFF067RCL/,/files/ENCFF330VYN/,/files/ENCFF460RVU/,/files/ENCFF503XJQ/,/files/ENCFF364XTI/,/files/ENCFF471QJM/,/files/ENCFF902QSQ/,/files/ENCFF092HOP/,/files/ENCFF780QJW/,/files/ENCFF589EOJ/,/files/ENCFF429NGN/,/files/ENCFF312BWU/,/files/ENCFF835TUR/,/files/ENCFF502JFF/,/files/ENCFF707HVD/,/files/ENCFF891UGD/,/files/ENCFF336CQG/,/files/ENCFF413JBG/,/files/ENCFF849IQS/,/files/ENCFF939LTK/,/files/ENCFF618QET/,/files/ENCFF524PSL/,/files/ENCFF886WJE/,/files/ENCFF053XVK/,/files/ENCFF853ADQ/,/files/ENCFF774IYP/,/files/ENCFF515VDL/,/files/ENCFF167XAN/,/files/ENCFF764MVZ/,/files/ENCFF461GWE/,/files/ENCFF420VIK/,/files/ENCFF547GAA/,/files/ENCFF716CRZ/,/files/ENCFF547RJQ/,/files/ENCFF882QYU/,/files/ENCFF411OUM/		ENCBS212SYV	1	1,2	ENCAB009VWX	Homo sapiens	adult	43 years	anti-CD3 and anti-CD28 coated beads											/replicates/11564466-076c-46c5-9a39-91cc79a576f4/,/replicates/0e85aff2-1937-4e7a-9198-a1cbf9216307/				
/experiments/ENCSR133GLP/	ENCSR133GLP	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens CD8-positive, alpha-beta memory T cell male adult (30 years)	CD8-positive, alpha-beta memory T cell	GEO:GSE176726	H3K27me3 Mint-ChIP-seq of CD8-positive, alpha-beta memory T cell male adult (30 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF488YFV/,/files/ENCFF925ZEC/,/files/ENCFF642SJG/,/files/ENCFF127LUY/,/files/ENCFF431DMA/,/files/ENCFF236NTG/,/files/ENCFF163HIO/,/files/ENCFF759ARN/,/files/ENCFF696CMR/,/files/ENCFF150NIF/,/files/ENCFF079NOZ/,/files/ENCFF168PZM/,/files/ENCFF200SYK/,/files/ENCFF745WOT/,/files/ENCFF115QMG/,/files/ENCFF375ORS/,/files/ENCFF255IGD/,/files/ENCFF020DXW/,/files/ENCFF397YPG/,/files/ENCFF346YKD/,/files/ENCFF363NYE/,/files/ENCFF231DFV/,/files/ENCFF418JAK/,/files/ENCFF838SFO/,/files/ENCFF342GXG/,/files/ENCFF826PDU/,/files/ENCFF222MFJ/,/files/ENCFF202ISJ/,/files/ENCFF720QWF/,/files/ENCFF721PND/,/files/ENCFF340OJZ/,/files/ENCFF154EWA/,/files/ENCFF066MMF/,/files/ENCFF685GGE/,/files/ENCFF087OHX/,/files/ENCFF834JQV/,/files/ENCFF425TZY/,/files/ENCFF595ETC/		ENCBS122NLR	1	1,2	ENCAB009VWX	Homo sapiens	adult	30 years												/replicates/d6a2629a-5b3b-4e4a-8ad0-bdbdaf395f87/,/replicates/42bf59c8-6c14-41a9-b2a9-aacfea6126fb/				
/experiments/ENCSR541PLO/	ENCSR541PLO	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with multiple sclerosis; naive B cell	naive B cell	GEO:GSE177274	H3K27ac Mint-ChIP-seq of naive B cell originated from naive B cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF474WTM/,/files/ENCFF547NNA/,/files/ENCFF114LXV/,/files/ENCFF679NBI/,/files/ENCFF034GVF/,/files/ENCFF433YMO/,/files/ENCFF468NQI/,/files/ENCFF388ZUB/,/files/ENCFF570HYS/,/files/ENCFF718OEO/,/files/ENCFF407QOJ/,/files/ENCFF412LOP/,/files/ENCFF915NPD/,/files/ENCFF222MYN/,/files/ENCFF773YUE/,/files/ENCFF795OUT/,/files/ENCFF105ZJB/,/files/ENCFF836JLY/,/files/ENCFF188QHH/,/files/ENCFF261AVS/,/files/ENCFF551QNG/,/files/ENCFF694JAN/,/files/ENCFF606ROE/,/files/ENCFF648SUQ/,/files/ENCFF885DEE/,/files/ENCFF882YHN/,/files/ENCFF934IOJ/,/files/ENCFF304UZP/,/files/ENCFF386ZPK/,/files/ENCFF913AWV/,/files/ENCFF695PSM/,/files/ENCFF576KEJ/,/files/ENCFF766ETR/,/files/ENCFF906HNO/,/files/ENCFF815SHB/,/files/ENCFF283TXI/,/files/ENCFF542RYE/,/files/ENCFF368UAP/,/files/ENCFF611OFE/,/files/ENCFF130BOX/,/files/ENCFF500TBH/,/files/ENCFF616BNA/,/files/ENCFF956BDL/,/files/ENCFF184HNQ/,/files/ENCFF033TUD/,/files/ENCFF130UCK/,/files/ENCFF462DFU/,/files/ENCFF387EJW/,/files/ENCFF053LDD/,/files/ENCFF699PQP/,/files/ENCFF217BIH/,/files/ENCFF256LPT/,/files/ENCFF667DIE/,/files/ENCFF655WZY/		ENCBS345AAH	1	1,2	ENCAB101KHB	Homo sapiens	unknown													/replicates/c4e57edc-5b63-4962-8cc5-b81dc9ff1750/,/replicates/ce71cd4f-5681-4329-a536-cf79edf24635/				
